module,instrument,side,entry_time,exit_time,entry_price,exit_price,pnl_pips,stop_pips,pip_size,partial_fills,units,pnl_dollars,balance_before_entry,usd_notional,entry_year,balance_after_exit,exit_year,balance_before_exit
usdjpy_short_h12-15_rr1.25_imb2.5_node3_ret5_sig1_sl30_tp20-40-60_frac0.3-0.3-0.3_trail15_ttl180,usdjpy,short,2022-06-13 13:50:00+00:00,2022-06-13 14:07:00+00:00,133.639,133.93900000000002,-30.000000000001137,30.0,0.01,"[{""time"": ""2022-06-13T14:07:00+00:00"", ""price"": 133.93900000000002, ""fraction"": 1.0, ""pips"": -30.000000000001137}]",25384.271250462327,-56.98568021206262,1965.0234555882914,25384.271250462327,2022,1908.0377753762289,2022,1965.0234555882914
usdjpy_short_h12-15_rr1.25_imb2.5_node3_ret5_sig1_sl30_tp20-40-60_frac0.3-0.3-0.3_trail15_ttl180,usdjpy,short,2022-06-23 13:24:00+00:00,2022-06-23 13:46:00+00:00,134.77,134.71800000000002,9.639999999999475,30.0,0.01,"[{""time"": ""2022-06-23T13:46:00+00:00"", ""price"": 134.57000000000002, ""fraction"": 0.3, ""pips"": 20}, {""time"": ""2022-06-23T13:46:00+00:00"", ""price"": 134.71800000000002, ""fraction"": 0.7, ""pips"": 5.19999999999925}]",24867.707551452146,17.780368016138315,1908.0377753762289,24867.707551452146,2022,1925.8181433923671,2022,1908.0377753762289
usdjpy_short_h12-15_rr1.25_imb2.5_node3_ret5_sig1_sl30_tp20-40-60_frac0.3-0.3-0.3_trail15_ttl180,usdjpy,short,2022-07-28 12:34:00+00:00,2022-07-28 12:48:00+00:00,135.277,134.86100000000002,34.639999999998736,30.0,0.01,"[{""time"": ""2022-07-28T12:43:00+00:00"", ""price"": 135.077, ""fraction"": 0.3, ""pips"": 20}, {""time"": ""2022-07-28T12:44:00+00:00"", ""price"": 134.87699999999998, ""fraction"": 0.3, ""pips"": 40}, {""time"": ""2022-07-28T12:48:00+00:00"", ""price"": 134.86100000000002, ""fraction"": 0.39999999999999997, ""pips"": 41.59999999999684}]",25160.13037798037,64.48666247087219,1925.8181433923671,25160.13037798037,2022,1990.3048058632394,2022,1925.8181433923671
usdjpy_short_h12-15_rr1.25_imb2.5_node3_ret5_sig1_sl30_tp20-40-60_frac0.3-0.3-0.3_trail15_ttl180,usdjpy,short,2022-08-19 13:01:00+00:00,2022-08-19 13:31:00+00:00,136.769,137.06900000000002,-30.000000000001137,30.0,0.01,"[{""time"": ""2022-08-19T13:31:00+00:00"", ""price"": 137.06900000000002, ""fraction"": 1.0, ""pips"": -30.000000000001137}]",26318.059187554376,-57.71883937003613,1990.3048058632394,26318.059187554376,2022,1932.5859664932032,2022,1990.3048058632394
usdjpy_short_h12-15_rr1.25_imb2.5_node3_ret5_sig1_sl30_tp20-40-60_frac0.3-0.3-0.3_trail15_ttl180,usdjpy,short,2022-08-23 13:53:00+00:00,2022-08-23 14:00:00+00:00,136.82,136.6,21.39999999999992,30.0,0.01,"[{""time"": ""2022-08-23T14:00:00+00:00"", ""price"": 136.62, ""fraction"": 0.3, ""pips"": 20}, {""time"": ""2022-08-23T14:00:00+00:00"", ""price"": 136.6, ""fraction"": 0.7, ""pips"": 21.999999999999886}]",25567.071961259786,39.978761693522586,1932.5859664932032,25567.071961259786,2022,1972.5647281867257,2022,1932.5859664932032
usdjpy_short_h12-15_rr1.25_imb2.5_node3_ret5_sig1_sl30_tp20-40-60_frac0.3-0.3-0.3_trail15_ttl180,usdjpy,short,2022-10-03 15:08:00+00:00,2022-10-03 15:21:00+00:00,144.369,144.314,9.850000000000477,30.0,0.01,"[{""time"": ""2022-10-03T15:17:00+00:00"", ""price"": 144.169, ""fraction"": 0.3, ""pips"": 20}, {""time"": ""2022-10-03T15:21:00+00:00"", ""price"": 144.314, ""fraction"": 0.7, ""pips"": 5.500000000000682}]",27524.55343444395,18.78210382021885,1972.5647281867257,27524.55343444395,2022,1991.3468320069446,2022,1972.5647281867257
usdjpy_short_h12-15_rr1.25_imb2.5_node3_ret5_sig1_sl30_tp20-40-60_frac0.3-0.3-0.3_trail15_ttl180,usdjpy,short,2022-10-04 14:49:00+00:00,2022-10-04 16:46:00+00:00,144.478,144.108,32.80000000000018,30.0,0.01,"[{""time"": ""2022-10-04T16:03:00+00:00"", ""price"": 144.27800000000002, ""fraction"": 0.3, ""pips"": 20}, {""time"": ""2022-10-04T16:30:00+00:00"", ""price"": 144.078, ""fraction"": 0.3, ""pips"": 40}, {""time"": ""2022-10-04T16:46:00+00:00"", ""price"": 144.108, ""fraction"": 0.39999999999999997, ""pips"": 37.000000000000455}]",27820.801250121447,63.1389702201672,1991.3468320069446,27820.801250121447,2022,2054.485802227112,2022,1991.3468320069446
usdjpy_short_h12-15_rr1.25_imb2.5_node3_ret5_sig1_sl30_tp20-40-60_frac0.3-0.3-0.3_trail15_ttl180,usdjpy,short,2022-11-09 15:10:00+00:00,2022-11-09 15:34:00+00:00,145.948,146.24800000000002,-30.000000000001137,30.0,0.01,"[{""time"": ""2022-11-09T15:34:00+00:00"", ""price"": 146.24800000000002, ""fraction"": 1.0, ""pips"": -30.000000000001137}]",28969.92421733109,-59.5800882645885,2054.485802227112,28969.92421733109,2022,1994.9057139625234,2022,2054.485802227112
usdjpy_short_h12-15_rr1.25_imb2.5_node3_ret5_sig1_sl30_tp20-40-60_frac0.3-0.3-0.3_trail15_ttl180,usdjpy,short,2022-11-10 13:34:00+00:00,2022-11-10 13:34:00+00:00,144.635,144.39000000000001,23.14999999999833,30.0,0.01,"[{""time"": ""2022-11-10T13:34:00+00:00"", ""price"": 144.435, ""fraction"": 0.3, ""pips"": 20}, {""time"": ""2022-11-10T13:34:00+00:00"", ""price"": 144.39000000000001, ""fraction"": 0.7, ""pips"": 24.499999999997613}]",27836.96753011876,44.64266503562145,1994.9057139625234,27836.96753011876,2022,2039.5483789981447,2022,1994.9057139625234
gbpjpy_short_h12-15_rr1.25_imb3.5_node3_ret10_sig1.05_sl30_tp25-50-75_frac0.4-0.3-0.2_trail20_ttl240,gbpjpy,short,2022-11-10 14:36:00+00:00,2022-11-10 14:38:00+00:00,166.172,165.62099999999998,45.51000000000016,30.0,0.01,"[{""time"": ""2022-11-10T14:38:00+00:00"", ""price"": 165.922, ""fraction"": 0.4, ""pips"": 25}, {""time"": ""2022-11-10T14:38:00+00:00"", ""price"": 165.672, ""fraction"": 0.3, ""pips"": 50}, {""time"": ""2022-11-10T14:38:00+00:00"", ""price"": 165.422, ""fraction"": 0.2, ""pips"": 75}, {""time"": ""2022-11-10T14:38:00+00:00"", ""price"": 165.62099999999998, ""fraction"": 0.09999999999999998, ""pips"": 55.100000000001614}]",28184.38647873072,89.72585183726568,2039.5483789981447,32759.557935823075,2022,2129.2742308354104,2022,2039.5483789981447
usdjpy_short_h12-15_rr1.25_imb2.5_node3_ret5_sig1_sl30_tp20-40-60_frac0.3-0.3-0.3_trail15_ttl180,usdjpy,short,2022-12-21 15:23:00+00:00,2022-12-21 16:40:00+00:00,131.973,132.27300000000002,-30.000000000001137,30.0,0.01,"[{""time"": ""2022-12-21T16:40:00+00:00"", ""price"": 132.27300000000002, ""fraction"": 1.0, ""pips"": -30.000000000001137}]",27162.026396215377,-61.748952694229246,2129.2742308354104,27162.026396215377,2022,2067.5252781411814,2022,2129.2742308354104
gbpjpy_short_h12-15_rr1.25_imb3.5_node3_ret10_sig1.05_sl30_tp25-50-75_frac0.4-0.3-0.2_trail20_ttl240,gbpjpy,short,2022-12-29 14:06:00+00:00,2022-12-29 15:20:00+00:00,160.389,160.28099999999998,16.48000000000195,30.0,0.01,"[{""time"": ""2022-12-29T15:01:00+00:00"", ""price"": 160.139, ""fraction"": 0.4, ""pips"": 25}, {""time"": ""2022-12-29T15:20:00+00:00"", ""price"": 160.28099999999998, ""fraction"": 0.6, ""pips"": 10.800000000003251}]",26607.864948517537,32.93705603097834,2067.5252781411814,32046.51254399452,2022,2100.46233417216,2022,2067.5252781411814
gbpusd_short_h12-15_rr1.25_imb4_node3_ret5_sig1_sl25_tp25-50-75_frac0.4-0.3-0.2_trail20_ttl180,gbpusd,short,2022-12-30 15:27:00+00:00,2022-12-30 15:53:00+00:00,1.20514,1.20369,18.70000000000104,25.0,0.0001,"[{""time"": ""2022-12-30T15:47:00+00:00"", ""price"": 1.2026400000000002, ""fraction"": 0.4, ""pips"": 25}, {""time"": ""2022-12-30T15:53:00+00:00"", ""price"": 1.20369, ""fraction"": 0.6, ""pips"": 14.500000000001734}]",24365.363076397054,45.56322895286503,2100.46233417216,29363.673657889147,2022,2146.0255631250247,2022,2100.46233417216
usdjpy_short_h12-15_rr1.25_imb2.5_node3_ret5_sig1_sl30_tp20-40-60_frac0.3-0.3-0.3_trail15_ttl180,usdjpy,short,2023-01-06 13:47:00+00:00,2023-01-06 13:51:00+00:00,133.465,133.394,10.969999999999857,30.0,0.01,"[{""time"": ""2023-01-06T13:51:00+00:00"", ""price"": 133.26500000000001, ""fraction"": 0.3, ""pips"": 20}, {""time"": ""2023-01-06T13:51:00+00:00"", ""price"": 133.394, ""fraction"": 0.7, ""pips"": 7.099999999999795}]",27665.624461978587,22.75717041323184,2146.0255631250247,27665.624461978587,2023,2168.7827335382567,2023,2146.0255631250247
usdjpy_short_h12-15_rr1.25_imb2.5_node3_ret5_sig1_sl30_tp20-40-60_frac0.3-0.3-0.3_trail15_ttl180,usdjpy,short,2023-01-10 14:33:00+00:00,2023-01-10 14:52:00+00:00,131.785,132.085,-30.000000000001137,30.0,0.01,"[{""time"": ""2023-01-10T14:52:00+00:00"", ""price"": 132.085, ""fraction"": 1.0, ""pips"": -30.000000000001137}]",27644.945767280326,-62.894699272611824,2168.7827335382567,27644.945767280326,2023,2105.888034265645,2023,2168.7827335382567
usdjpy_short_h12-15_rr1.25_imb2.5_node3_ret5_sig1_sl30_tp20-40-60_frac0.3-0.3-0.3_trail15_ttl180,usdjpy,short,2023-01-17 14:11:00+00:00,2023-01-17 14:20:00+00:00,128.5,128.443,9.989999999999156,30.0,0.01,"[{""time"": ""2023-01-17T14:17:00+00:00"", ""price"": 128.3, ""fraction"": 0.3, ""pips"": 20}, {""time"": ""2023-01-17T14:20:00+00:00"", ""price"": 128.443, ""fraction"": 0.7, ""pips"": 5.699999999998795}]",26153.855323318574,20.33656074690161,2105.888034265645,26153.855323318574,2023,2126.2245950125466,2023,2105.888034265645
usdjpy_short_h12-15_rr1.25_imb2.5_node3_ret5_sig1_sl30_tp20-40-60_frac0.3-0.3-0.3_trail15_ttl180,usdjpy,short,2023-03-10 15:04:00+00:00,2023-03-10 15:47:00+00:00,134.495,134.273,21.54000000000059,30.0,0.01,"[{""time"": ""2023-03-10T15:39:00+00:00"", ""price"": 134.29500000000002, ""fraction"": 0.3, ""pips"": 20}, {""time"": ""2023-03-10T15:47:00+00:00"", ""price"": 134.273, ""fraction"": 0.7, ""pips"": 22.20000000000084}]",27644.668977865644,44.27224851735245,2126.2245950125466,27644.668977865644,2023,2170.4968435298993,2023,2126.2245950125466
gbpjpy_short_h12-15_rr1.25_imb3.5_node3_ret10_sig1.05_sl30_tp25-50-75_frac0.4-0.3-0.2_trail20_ttl240,gbpjpy,short,2023-03-16 13:25:00+00:00,2023-03-16 13:28:00+00:00,158.648,158.948,-30.000000000001137,30.0,0.01,"[{""time"": ""2023-03-16T13:28:00+00:00"", ""price"": 158.948, ""fraction"": 1.0, ""pips"": -30.000000000001137}]",27667.9490910655,-62.94440846236946,2170.4968435298993,33313.73244284287,2023,2107.5524350675296,2023,2170.4968435298993
usdjpy_short_h12-15_rr1.25_imb2.5_node3_ret5_sig1_sl30_tp20-40-60_frac0.3-0.3-0.3_trail15_ttl180,usdjpy,short,2023-04-13 12:48:00+00:00,2023-04-13 13:54:00+00:00,132.767,132.178,41.889999999999986,30.0,0.01,"[{""time"": ""2023-04-13T12:54:00+00:00"", ""price"": 132.567, ""fraction"": 0.3, ""pips"": 20}, {""time"": ""2023-04-13T13:20:00+00:00"", ""price"": 132.367, ""fraction"": 0.3, ""pips"": 40}, {""time"": ""2023-04-13T13:36:00+00:00"", ""price"": 132.167, ""fraction"": 0.3, ""pips"": 60}, {""time"": ""2023-04-13T13:54:00+00:00"", ""price"": 132.178, ""fraction"": 0.09999999999999998, ""pips"": 58.899999999999864}]",27048.63003417236,85.34252578814615,2107.5524350675296,27048.63003417236,2023,2192.894960855676,2023,2107.5524350675296
gbpjpy_short_h12-15_rr1.25_imb3.5_node3_ret10_sig1.05_sl30_tp25-50-75_frac0.4-0.3-0.2_trail20_ttl240,gbpjpy,short,2023-04-13 13:07:00+00:00,2023-04-13 14:01:00+00:00,165.88,165.62199999999999,25.480000000000587,30.0,0.01,"[{""time"": ""2023-04-13T13:37:00+00:00"", ""price"": 165.63, ""fraction"": 0.4, ""pips"": 25}, {""time"": ""2023-04-13T14:01:00+00:00"", ""price"": 165.62199999999999, ""fraction"": 0.6, ""pips"": 25.800000000000978}]",26994.132240788917,51.91042151067116,2107.5524350675296,33806.10151175199,2023,2244.805382366347,2023,2192.894960855676
usdjpy_short_h12-15_rr1.25_imb2.5_node3_ret5_sig1_sl30_tp20-40-60_frac0.3-0.3-0.3_trail15_ttl180,usdjpy,short,2023-05-02 14:24:00+00:00,2023-05-02 14:50:00+00:00,136.847,136.549,29.920000000000073,30.0,0.01,"[{""time"": ""2023-05-02T14:34:00+00:00"", ""price"": 136.64700000000002, ""fraction"": 0.3, ""pips"": 20}, {""time"": ""2023-05-02T14:48:00+00:00"", ""price"": 136.447, ""fraction"": 0.3, ""pips"": 40}, {""time"": ""2023-05-02T14:50:00+00:00"", ""price"": 136.549, ""fraction"": 0.39999999999999997, ""pips"": 29.800000000000182}]",29681.942909681326,64.92575780572122,2244.805382366347,29681.942909681326,2023,2309.7311401720685,2023,2244.805382366347
usdjpy_short_h12-15_rr1.25_imb2.5_node3_ret5_sig1_sl30_tp20-40-60_frac0.3-0.3-0.3_trail15_ttl180,usdjpy,short,2023-05-04 14:22:00+00:00,2023-05-04 14:35:00+00:00,134.054,133.98000000000002,11.17999999999887,30.0,0.01,"[{""time"": ""2023-05-04T14:30:00+00:00"", ""price"": 133.854, ""fraction"": 0.3, ""pips"": 20}, {""time"": ""2023-05-04T14:35:00+00:00"", ""price"": 133.98000000000002, ""fraction"": 0.7, ""pips"": 7.399999999998386}]",29924.969041314933,24.96203434221708,2309.7311401720685,29924.969041314933,2023,2334.6931745142856,2023,2309.7311401720685
usdjpy_short_h12-15_rr1.25_imb2.5_node3_ret5_sig1_sl30_tp20-40-60_frac0.3-0.3-0.3_trail15_ttl180,usdjpy,short,2023-05-10 12:36:00+00:00,2023-05-10 13:06:00+00:00,134.694,134.447,23.289999999998997,30.0,0.01,"[{""time"": ""2023-05-10T12:50:00+00:00"", ""price"": 134.494, ""fraction"": 0.3, ""pips"": 20}, {""time"": ""2023-05-10T13:06:00+00:00"", ""price"": 134.447, ""fraction"": 0.7, ""pips"": 24.699999999998568}]",30394.961867695947,52.562503899954194,2334.6931745142856,30394.961867695947,2023,2387.25567841424,2023,2334.6931745142856
gbpusd_short_h12-15_rr1.25_imb4_node3_ret5_sig1_sl25_tp25-50-75_frac0.4-0.3-0.2_trail20_ttl180,gbpusd,short,2023-05-12 14:16:00+00:00,2023-05-12 17:16:00+00:00,1.24911,1.24539,32.31999999999967,25.0,0.0001,"[{""time"": ""2023-05-12T15:16:00+00:00"", ""price"": 1.24661, ""fraction"": 0.4, ""pips"": 25}, {""time"": ""2023-05-12T17:16:00+00:00"", ""price"": 1.24539, ""fraction"": 0.6, ""pips"": 37.199999999999456}]",27692.165869605178,89.50108009056304,2387.25567841424,34590.56130938252,2023,2476.7567585048027,2023,2387.25567841424
usdjpy_short_h12-15_rr1.25_imb2.5_node3_ret5_sig1_sl30_tp20-40-60_frac0.3-0.3-0.3_trail15_ttl180,usdjpy,short,2023-05-19 15:18:00+00:00,2023-05-19 15:36:00+00:00,137.664,137.591,11.109999999998536,30.0,0.01,"[{""time"": ""2023-05-19T15:36:00+00:00"", ""price"": 137.464, ""fraction"": 0.3, ""pips"": 20}, {""time"": ""2023-05-19T15:36:00+00:00"", ""price"": 137.591, ""fraction"": 0.7, ""pips"": 7.299999999997908}]",32945.00519982851,26.599542000751907,2476.7567585048027,32945.00519982851,2023,2503.356300505555,2023,2476.7567585048027
gbpusd_short_h12-15_rr1.25_imb4_node3_ret5_sig1_sl25_tp25-50-75_frac0.4-0.3-0.2_trail20_ttl180,gbpusd,short,2023-05-26 12:36:00+00:00,2023-05-26 15:36:00+00:00,1.23612,1.23323,27.340000000000355,25.0,0.0001,"[{""time"": ""2023-05-26T14:37:00+00:00"", ""price"": 1.2336200000000002, ""fraction"": 0.4, ""pips"": 25}, {""time"": ""2023-05-26T15:36:00+00:00"", ""price"": 1.23323, ""fraction"": 0.6, ""pips"": 28.900000000000592}]",29038.93308586443,79.39244305675439,2503.356300505555,35895.605966098745,2023,2582.7487435623093,2023,2503.356300505555
gbpusd_long_h12-15_rr1.25_imb4_node2_ret20_sig1_sl20_tp20-40-60_frac0.3-0.3-0.3_trail15_ttl240,gbpusd,long,2023-06-01 13:06:00+00:00,2023-06-01 14:01:00+00:00,1.24911,1.25095,18.880000000000447,20.0,0.0001,"[{""time"": ""2023-06-01T14:00:00+00:00"", ""price"": 1.25111, ""fraction"": 0.3, ""pips"": 20}, {""time"": ""2023-06-01T14:01:00+00:00"", ""price"": 1.25095, ""fraction"": 0.7, ""pips"": 18.400000000000638}]",37449.85678165348,70.70532960376345,2582.7487435623093,46778.99060453117,2023,2653.4540731660727,2023,2582.7487435623093
gbpusd_short_h12-15_rr1.25_imb4_node3_ret5_sig1_sl25_tp25-50-75_frac0.4-0.3-0.2_trail20_ttl180,gbpusd,short,2023-06-02 12:51:00+00:00,2023-06-02 13:06:00+00:00,1.25009,1.2525899999999999,-24.999999999999467,25.0,0.0001,"[{""time"": ""2023-06-02T13:06:00+00:00"", ""price"": 1.2525899999999999, ""fraction"": 1.0, ""pips"": -24.999999999999467}]",30780.067248726442,-76.95016812181447,2653.4540731660727,38477.854266960436,2023,2576.5039050442583,2023,2653.4540731660727
usdjpy_short_h12-15_rr1.25_imb2.5_node3_ret5_sig1_sl30_tp20-40-60_frac0.3-0.3-0.3_trail15_ttl180,usdjpy,short,2023-06-05 13:56:00+00:00,2023-06-05 14:00:00+00:00,139.963,139.739,21.679999999999268,30.0,0.01,"[{""time"": ""2023-06-05T14:00:00+00:00"", ""price"": 139.763, ""fraction"": 0.3, ""pips"": 20}, {""time"": ""2023-06-05T14:00:00+00:00"", ""price"": 139.739, ""fraction"": 0.7, ""pips"": 22.399999999998954}]",34865.82196809118,53.996651172645706,2576.5039050442583,34865.82196809118,2023,2630.500556216904,2023,2576.5039050442583
gbpusd_long_h12-15_rr1.25_imb4_node2_ret20_sig1_sl20_tp20-40-60_frac0.3-0.3-0.3_trail15_ttl240,gbpusd,long,2023-06-08 13:35:00+00:00,2023-06-08 16:00:00+00:00,1.251,1.25423,30.920000000000265,20.0,0.0001,"[{""time"": ""2023-06-08T14:24:00+00:00"", ""price"": 1.253, ""fraction"": 0.3, ""pips"": 20}, {""time"": ""2023-06-08T15:30:00+00:00"", ""price"": 1.255, ""fraction"": 0.3, ""pips"": 40}, {""time"": ""2023-06-08T16:00:00+00:00"", ""price"": 1.25423, ""fraction"": 0.39999999999999997, ""pips"": 32.30000000000066}]",38142.258065145106,117.93586193742968,2630.500556216904,47715.964839496526,2023,2748.4364181543338,2023,2630.500556216904
gbpusd_short_h12-15_rr1.25_imb4_node3_ret5_sig1_sl25_tp25-50-75_frac0.4-0.3-0.2_trail20_ttl180,gbpusd,short,2023-06-12 14:20:00+00:00,2023-06-12 17:20:00+00:00,1.25132,1.25008,17.439999999999447,25.0,0.0001,"[{""time"": ""2023-06-12T15:50:00+00:00"", ""price"": 1.24882, ""fraction"": 0.4, ""pips"": 25}, {""time"": ""2023-06-12T17:20:00+00:00"", ""price"": 1.25008, ""fraction"": 0.6, ""pips"": 12.399999999999078}]",31881.862450590266,55.60196811382767,2748.4364181543338,39894.41212167261,2023,2804.0383862681615,2023,2748.4364181543338
usdjpy_short_h12-15_rr1.25_imb2.5_node3_ret5_sig1_sl30_tp20-40-60_frac0.3-0.3-0.3_trail15_ttl180,usdjpy,short,2023-06-27 13:30:00+00:00,2023-06-27 14:00:00+00:00,143.369,143.669,-30.000000000001137,30.0,0.01,"[{""time"": ""2023-06-27T14:00:00+00:00"", ""price"": 143.669, ""fraction"": 1.0, ""pips"": -30.000000000001137}]",38856.433843814964,-81.31711320177976,2804.0383862681615,38856.433843814964,2023,2722.721273066382,2023,2804.0383862681615
usdjpy_short_h12-15_rr1.25_imb2.5_node3_ret5_sig1_sl30_tp20-40-60_frac0.3-0.3-0.3_trail15_ttl180,usdjpy,short,2023-07-05 14:17:00+00:00,2023-07-05 14:37:00+00:00,144.093,144.393,-30.000000000001137,30.0,0.01,"[{""time"": ""2023-07-05T14:37:00+00:00"", ""price"": 144.393, ""fraction"": 1.0, ""pips"": -30.000000000001137}]",37933.837660774574,-78.95891691892807,2722.721273066382,37933.837660774574,2023,2643.762356147454,2023,2722.721273066382
usdjpy_short_h12-15_rr1.25_imb2.5_node3_ret5_sig1_sl30_tp20-40-60_frac0.3-0.3-0.3_trail15_ttl180,usdjpy,short,2023-07-10 13:31:00+00:00,2023-07-10 14:36:00+00:00,141.769,141.719,9.500000000000796,30.0,0.01,"[{""time"": ""2023-07-10T14:16:00+00:00"", ""price"": 141.56900000000002, ""fraction"": 0.3, ""pips"": 20}, {""time"": ""2023-07-10T14:36:00+00:00"", ""price"": 141.719, ""fraction"": 0.7, ""pips"": 5.000000000001137}]",36244.29870741485,24.278550970622817,2643.762356147454,36244.29870741485,2023,2668.0409071180766,2023,2643.762356147454
usdjpy_short_h12-15_rr1.25_imb2.5_node3_ret5_sig1_sl30_tp20-40-60_frac0.3-0.3-0.3_trail15_ttl180,usdjpy,short,2023-08-24 14:18:00+00:00,2023-08-24 15:42:00+00:00,145.473,145.77300000000002,-30.000000000001137,30.0,0.01,"[{""time"": ""2023-08-24T15:42:00+00:00"", ""price"": 145.77300000000002, ""fraction"": 1.0, ""pips"": -30.000000000001137}]",37516.71057625898,-77.37318630642717,2668.0409071180766,37516.71057625898,2023,2590.6677208116494,2023,2668.0409071180766
gbpjpy_short_h12-15_rr1.25_imb3.5_node3_ret10_sig1.05_sl30_tp25-50-75_frac0.4-0.3-0.2_trail20_ttl240,gbpjpy,short,2023-08-29 14:39:00+00:00,2023-08-29 15:45:00+00:00,184.43,184.316,16.84000000000026,30.0,0.01,"[{""time"": ""2023-08-29T14:55:00+00:00"", ""price"": 184.18, ""fraction"": 0.4, ""pips"": 25}, {""time"": ""2023-08-29T15:45:00+00:00"", ""price"": 184.316, ""fraction"": 0.6, ""pips"": 11.400000000000432}]",36674.27377390548,42.17261627118655,2590.6677208116494,46202.250100366124,2023,2632.840337082836,2023,2590.6677208116494
gbpjpy_short_h12-15_rr1.25_imb3.5_node3_ret10_sig1.05_sl30_tp25-50-75_frac0.4-0.3-0.2_trail20_ttl240,gbpjpy,short,2023-09-06 14:01:00+00:00,2023-09-06 15:28:00+00:00,184.287,184.58700000000002,-30.000000000001137,30.0,0.01,"[{""time"": ""2023-09-06T15:28:00+00:00"", ""price"": 184.58700000000002, ""fraction"": 1.0, ""pips"": -30.000000000001137}]",37552.640534535334,-76.35236977540514,2632.840337082836,46931.03698163019,2023,2556.4879673074306,2023,2632.840337082836
usdjpy_short_h12-15_rr1.25_imb2.5_node3_ret5_sig1_sl30_tp20-40-60_frac0.3-0.3-0.3_trail15_ttl180,usdjpy,short,2023-09-13 13:32:00+00:00,2023-09-13 16:32:00+00:00,147.365,147.298,6.700000000000728,30.0,0.01,"[{""time"": ""2023-09-13T16:32:00+00:00"", ""price"": 147.298, ""fraction"": 1.0, ""pips"": 6.700000000000728}]",36419.87244991313,16.557520401596257,2556.4879673074306,36419.87244991313,2023,2573.045487709027,2023,2556.4879673074306
gbpusd_long_h12-15_rr1.25_imb4_node2_ret20_sig1_sl20_tp20-40-60_frac0.3-0.3-0.3_trail15_ttl240,gbpusd,long,2023-09-20 13:36:00+00:00,2023-09-20 17:36:00+00:00,1.23957,1.24074,14.189999999999253,20.0,0.0001,"[{""time"": ""2023-09-20T16:29:00+00:00"", ""price"": 1.24157, ""fraction"": 0.3, ""pips"": 20}, {""time"": ""2023-09-20T17:36:00+00:00"", ""price"": 1.24074, ""fraction"": 0.7, ""pips"": 11.699999999998933}]",37309.15957178089,52.941697432354296,2573.045487709027,46247.31493039244,2023,2625.9871851413814,2023,2573.045487709027
gbpusd_long_h12-15_rr1.25_imb4_node2_ret20_sig1_sl20_tp20-40-60_frac0.3-0.3-0.3_trail15_ttl240,gbpusd,long,2023-10-09 13:43:00+00:00,2023-10-09 17:43:00+00:00,1.2215,1.22283,13.300000000000534,20.0,0.0001,"[{""time"": ""2023-10-09T17:43:00+00:00"", ""price"": 1.22283, ""fraction"": 1.0, ""pips"": 13.300000000000534}]",38076.81418455002,50.64216286545356,2625.9871851413814,46510.82852642785,2023,2676.629348006835,2023,2625.9871851413814
